
Datum;Kl;NO;NO2;NOx;CO;CO2;PM10
2024-06-20;17:45:00;5.83949;7.58246;16.5052;0.234815;414.441;21.5414
2024-06-20;18:00:00;9.68855;7.77016;22.5743;0.257174;415.214;18.7673
2024-06-20;18:15:00;3.61013;9.27768;14.794;0.208312;415.4;16.0229
2024-06-20;18:30:00;4.711;11.8881;19.0865;0.216656;414.939;20.7447
2024-06-20;18:45:00;5.1813;5.70801;13.625;0.221049;413.859;15.3628
2024-06-20;19:00:00;4.75973;9.04698;16.3199;0.21795;414.296;19.1466
2024-06-20;19:15:00;4.00022;5.49116;11.6035;0.210579;413.311;11.8555
2024-06-20;19:30:00;4.86228;7.14172;14.5713;0.233706;413.781;14.0833
2024-06-20;19:45:00;4.55878;8.29909;15.2649;0.220773;414.954;14.7623
2024-06-20;20:00:00;3.21268;5.68035;10.5893;0.289238;415.575;13.751
2024-06-20;20:15:00;7.74321;8.7395;20.5711;0.176547;417.709;14.3355
2024-06-20;20:30:00;4.91207;8.90527;16.4109;0.18927;416.07;12.4349
2024-06-20;20:45:00;4.048;5.93285;12.1182;0.296197;415.166;16.5438
2024-06-20;21:00:00;30.0845;24.7241;70.6932;0.361964;419.604;21.3142
2024-06-20;21:15:00;4.60713;7.32485;14.3645;0.246012;414.441;23.1659
2024-06-20;21:30:00;5.02186;8.32829;16.0017;0.309697;414.224;20.7868
2024-06-20;21:45:00;3.20914;4.07906;8.9826;0.177871;412.312;19.9111
2024-06-20;22:00:00;3.2012;5.57564;10.4671;0.2686;414.543;22.0131
2024-06-20;22:15:00;3.25196;5.34341;10.3124;0.177662;415.955;20.4332
2024-06-20;22:30:00;5.55995;7.73395;16.2296;0.240097;413.215;21.4746
2024-06-20;22:45:00;3.54904;7.47545;12.8984;0.186646;414.09;20.5751
2024-06-20;23:00:00;4.61758;7.68221;14.7379;0.366203;412.161;20.8203
2024-06-20;23:15:00;7.37118;8.19296;19.4561;0.483219;416.223;23.3505
2024-06-20;23:30:00;3.62547;6.80237;12.3421;0.643839;414.797;21.7917
2024-06-20;23:45:00;3.79261;5.24437;11.0395;0.783612;416.014;19.6355
2024-06-21;00:00:00;4.47727;4.53558;11.3768;0.374276;413.896;20.9772
2024-06-21;00:15:00;2.77153;5.34787;9.58276;0.538119;413.551;20.1102
2024-06-21;00:30:00;6.23309;3.36188;12.886;0.521612;414.338;25.7045
2024-06-21;00:45:00;17.1127;6.13391;32.282;0.573308;419.858;19.5937
2024-06-21;01:00:00;7.52003;7.60476;19.0954;0.393259;414.583;18.8742
2024-06-21;01:15:00;3.53545;6.16953;11.5717;0.390608;415.857;18.8895
2024-06-21;01:30:00;2.22618;4.79011;8.1917;0.401604;414.642;30.653
2024-06-21;01:45:00;3.14084;3.60844;8.40765;0.192764;412.824;19.9207
2024-06-21;02:00:00;2.65382;3.28286;7.33791;0.360416;413.021;18.877
2024-06-21;02:15:00;1.83465;2.88883;5.69217;0.448167;413.756;16.2015
2024-06-21;02:30:00;2.33517;2.54146;6.1096;0.366393;412.557;18.2258
2024-06-21;02:45:00;1.3734;2.16281;4.26137;0.331622;411.907;16.7241
2024-06-21;03:00:00;1.93208;5.19597;8.14819;0.518756;413.026;17.7248
2024-06-21;03:15:00;1.6474;2.26329;4.78052;0.537963;413.912;17.6342
2024-06-21;03:30:00;2.38415;1.92221;5.56519;0.483247;414.075;15.1087
2024-06-21;03:45:00;2.02145;2.46409;5.55287;0.434903;412.229;16.3531
2024-06-21;04:00:00;3.17889;1.02011;5.87746;0.170456;412.132;15.9181
2024-06-21;04:15:00;0.808953;1.66395;2.90002;0.138373;411.804;13.1739
2024-06-21;04:30:00;1.19706;1.21096;3.04007;0.171775;411.196;11.769
2024-06-21;04:45:00;1.29064;0.91201;2.88411;0.149337;412.138;12.9877
2024-06-21;05:00:00;2.24063;0.898218;4.3219;0.143414;411.366;15.822
2024-06-21;05:15:00;2.23541;1.26402;4.67973;0.133419;411.128;16.6832
2024-06-21;05:30:00;1.58815;2.52611;4.9528;0.141008;412.574;12.0433
2024-06-21;05:45:00;1.32751;1.53637;3.5648;0.153969;412.149;7.37312
2024-06-21;06:00:00;2.8358;1.36583;5.69894;0.132864;413.576;3.56585
2024-06-21;06:15:00;2.87293;1.1339;5.52374;0.176728;414.197;11.1857
2024-06-21;06:30:00;2.07757;3.81817;6.99269;0.193215;413.671;10.5528
2024-06-21;06:45:00;3.42516;5.04137;10.275;0.175344;413.8;10.9015
2024-06-21;07:00:00;3.17537;6.4106;11.2626;0.151702;413.464;10.4195
2024-06-21;07:15:00;2.03762;4.65475;7.76824;0.171268;411.637;2.4289
2024-06-21;07:30:00;0.92671;1.41245;2.82846;0.197836;411.625;1.66597
2024-06-21;07:45:00;1.0318;1.01582;2.59241;0.145199;411.235;2.89332
2024-06-21;08:00:00;2.00317;0.450713;3.51155;0.119691;410.352;5.79942
2024-06-21;08:15:00;1.20278;0.918512;2.75637;0.134681;409.976;4.09854
2024-06-21;08:30:00;1.58034;1.02761;3.44236;0.127003;409.458;2.59211
2024-06-21;08:45:00;1.46507;2.37795;4.61658;0.120373;408.983;2.0744
2024-06-21;09:00:00;2.3672;3.20781;6.8249;0.122133;408.632;0.474005
2024-06-21;09:15:00;1.16174;0.877208;2.65235;0.119557;407.919;-0.0610708
2024-06-21;09:30:00;1.92395;2.58784;5.52763;0.125109;408.503;3.45533
2024-06-21;09:45:00;2.43242;1.61205;5.3288;0.150185;409.21;-1.21513
2024-06-21;10:00:00;4.0743;3.35544;9.58098;0.134908;411.39;0.350206
2024-06-21;10:15:00;3.15569;3.5762;8.3981;0.118372;410.257;4.7678
2024-06-21;10:30:00;4.14809;;6.16575;0.135128;410.237;2.85646
2024-06-21;10:45:00;6.73605;9.41582;19.7085;0.203987;412.775;5.18103
2024-06-21;11:00:00;3.4604;4.35616;9.64365;0.191356;411.692;0.443394
2024-06-21;11:15:00;5.03143;7.9494;15.6374;0.169067;414.017;6.05371
2024-06-21;11:30:00;2.76621;4.61019;8.83696;0.184241;411.889;7.21149
2024-06-21;11:45:00;3.4156;3.65814;8.87717;0.184371;411.123;4.83641
2024-06-21;12:00:00;9.42979;6.46442;20.8731;0.229191;416.184;7.5619
2024-06-21;12:15:00;5.33816;6.98618;15.1429;0.304786;414.604;7.46214
2024-06-21;12:30:00;4.40741;9.55789;16.2924;0.251075;412.872;11.3713
2024-06-21;12:45:00;3.34946;2.9273;8.04527;0.207242;410.921;5.36682
2024-06-21;13:00:00;2.15553;5.18403;8.47768;0.209752;412.189;7.26059
2024-06-21;13:15:00;6.97839;9.0946;19.7576;0.477071;414.553;9.22295
2024-06-21;13:30:00;3.62708;8.07639;13.6186;0.27458;413.474;8.11304
2024-06-21;13:45:00;3.99105;8.40614;14.5045;0.691418;413.593;14.1832
2024-06-21;14:00:00;3.23217;8.50623;13.445;0.317474;409.156;28.0629
2024-06-21;14:15:00;3.37091;6.54668;11.6974;0.206004;409.101;18.4463
2024-06-21;14:30:00;5.12896;16.0368;23.8739;0.182251;409.528;14.0057
2024-06-21;14:45:00;4.13404;11.8746;18.1914;0.187126;410.426;10.4697
2024-06-21;15:00:00;5.12788;12.6004;20.4358;0.221442;411.096;5.47821
2024-06-21;15:15:00;3.41691;9.42424;14.6453;0.170521;409.233;6.08724
2024-06-21;15:30:00;4.76659;10.4463;17.7296;0.147526;410.394;7.7273
2024-06-21;15:45:00;4.04281;5.98308;12.1605;0.181696;410.253;6.07707
2024-06-21;16:00:00;2.123;4.0649;7.30884;0.188477;408.96;4.06131
2024-06-21;16:15:00;7.98893;12.7647;24.9718;0.173505;413.573;5.17945
2024-06-21;16:30:00;11.8269;14.6729;32.7444;0.200834;414.822;6.44985
2024-06-21;16:45:00;3.55478;6.51699;11.9487;0.147727;413.566;20.011
2024-06-21;17:00:00;5.39821;7.69283;15.9413;0.154023;413.779;9.53333
2024-06-21;17:15:00;6.8353;16.849;27.2934;0.210518;414.347;6.6144
2024-06-21;17:30:00;6.2703;11.5004;21.0814;0.206735;413.621;9.08626
2024-06-21;17:45:00;11.0823;13.159;30.0927;0.205031;416.306;9.3385
2024-06-21;18:00:00;8.84082;19.6455;33.1543;0.216295;418.659;4.28838
2024-06-21;18:15:00;7.58619;11.2411;22.8329;0.308129;415.623;5.64462
2024-06-21;18:30:00;5.63324;8.36761;16.9752;0.234957;415.449;4.01531
2024-06-21;18:45:00;4.48623;9.17036;16.0253;0.270544;416.896;7.61999
2024-06-21;19:00:00;10.5136;20.0204;36.0851;0.179415;420.299;9.72656
2024-06-21;19:15:00;4.38712;10.5088;17.2123;0.225727;417.978;11.9909
2024-06-21;19:30:00;5.00291;7.24694;14.8914;0.41369;413.853;12.5992
2024-06-21;19:45:00;9.70654;11.0355;25.8671;0.419391;414.454;14.0872
2024-06-21;20:00:00;4.41896;11.442;18.1942;0.305752;415.592;17.2847
2024-06-21;20:15:00;5.55311;13.4244;21.9095;0.389597;418.19;16.1412
2024-06-21;20:30:00;2.85386;9.07567;13.4364;0.288275;415.062;14.0023
2024-06-21;20:45:00;9.68376;13.449;28.2458;0.3571;419.495;11.3952
2024-06-21;21:00:00;6.94771;15.2503;25.8664;0.34198;422.611;12.0851
2024-06-21;21:15:00;3.44936;8.78322;14.0538;0.285026;418.114;8.43336
2024-06-21;21:30:00;4.57231;9.39911;16.3856;0.298158;415.643;13.8157
2024-06-21;21:45:00;4.9698;6.66486;14.2587;0.28432;415.833;20.1602
2024-06-21;22:00:00;5.65562;14.2284;22.8701;0.438419;419.325;20.2822
2024-06-21;22:15:00;6.08617;13.4664;22.7661;0.233438;417.242;18.0268
2024-06-21;22:30:00;5.47665;15.3874;23.7557;0.456025;420.601;16.1968
2024-06-21;22:45:00;6.30521;15.8187;25.4531;0.280373;418.859;17.3789
2024-06-21;23:00:00;9.39088;17.0526;31.4019;0.540813;420.053;21.3996
2024-06-21;23:15:00;3.69212;11.5244;17.166;0.349042;419.073;22.1874
2024-06-21;23:30:00;5.23047;11.5801;19.5722;0.26333;417.871;20.452
2024-06-21;23:45:00;8.38297;20.2919;33.1011;0.620749;420.534;21.6781
2024-06-22;00:00:00;6.00883;11.0044;20.1859;0.212174;419.928;19.2665
2024-06-22;00:15:00;3.8702;8.71939;14.6331;0.225292;419.457;48.8752
2024-06-22;00:30:00;6.6914;13.0174;23.2419;0.213737;422.933;16.7567
2024-06-22;00:45:00;22.0335;;30.857;0.270398;420.132;13.657
2024-06-22;01:00:00;3.62698;12.3328;17.8748;0.325577;419.33;14.144
2024-06-22;01:15:00;1.27227;8.1626;10.1066;0.197104;417.905;12.9651
2024-06-22;01:30:00;1.08514;11.1146;12.7727;0.216899;420.089;10.1691
2024-06-22;01:45:00;1.50553;9.75233;12.0528;0.242829;419.24;11.503
2024-06-22;02:00:00;1.32859;5.19829;7.22837;0.165456;418.328;11.9052
2024-06-22;02:15:00;1.74306;5.08078;7.74419;0.191593;419.505;10.7635
2024-06-22;02:30:00;1.51112;4.35144;6.66042;0.175143;419.046;11.8325
2024-06-22;02:45:00;2.13348;4.42507;7.68504;0.167255;420.127;12.1313
2024-06-22;03:00:00;15.2725;20.3792;43.7155;0.357101;426.347;13.7132
2024-06-22;03:15:00;31.0688;28.5248;75.9979;0.351147;426.234;15.8929
2024-06-22;03:30:00;2.96963;8.51482;13.0524;0.2737;418.51;19.3726
2024-06-22;03:45:00;1.40755;5.25544;7.40617;0.180468;418.862;9.00175
2024-06-22;04:00:00;0.409121;2.54586;3.17099;0.161932;417.571;12.1785
2024-06-22;04:15:00;1.17263;4.66746;6.45924;0.154478;418.812;11.057
2024-06-22;04:30:00;11.1868;11.8403;28.9338;0.158336;420.034;23.6234
2024-06-22;04:45:00;1.16563;4.25304;6.03412;0.147877;417.162;9.39772
2024-06-22;05:00:00;1.47611;3.02024;5.27573;0.173893;418.776;15.1096
2024-06-22;05:15:00;1.12778;2.94175;4.66499;0.165731;417.562;8.47565
2024-06-22;05:30:00;1.16432;2.88148;4.66057;0.165449;416.099;4.50457
2024-06-22;05:45:00;1.93146;2.55108;5.50236;0.144036;416.581;9.3604
2024-06-22;06:00:00;1.50265;1.66795;3.964;0.145817;415.004;9.05228
2024-06-22;06:15:00;1.14032;1.34499;3.08739;0.193878;414.414;7.76251
2024-06-22;06:30:00;1.79541;1.61136;4.35475;0.187609;412.932;3.65197
2024-06-22;06:45:00;1.70746;2.36211;4.97111;0.151099;411.678;1.91357
2024-06-22;07:00:00;1.86599;1.39843;4.24967;0.143446;412.128;5.96603
2024-06-22;07:15:00;1.69499;1.2259;3.81585;0.167488;410.032;6.89435
2024-06-22;07:30:00;1.68854;1.42828;4.00837;0.173326;409.52;7.01862
2024-06-22;07:45:00;2.30083;7.1862;10.7019;0.166639;407.713;6.60433
2024-06-22;08:00:00;1.17791;4.89756;6.6974;0.186448;408.104;4.73779
2024-06-22;08:15:00;1.30247;1.84903;3.8392;0.185521;407.072;6.80442
2024-06-22;08:30:00;2.02135;1.49357;4.5822;0.179543;406.429;
2024-06-22;08:45:00;1.65945;1.68021;4.21585;0.171626;407.317;
2024-06-22;09:00:00;1.60132;2.20219;4.649;0.126148;408.225;
2024-06-22;09:15:00;1.01495;2.67338;4.22423;0.107526;407.948;
2024-06-22;09:30:00;2.43395;3.906;7.62508;0.117734;407.953;
2024-06-22;09:45:00;1.58127;7.2663;9.6825;0.108814;408.738;
2024-06-22;10:00:00;3.12111;8.90665;13.6757;0.0986757;408.526;
2024-06-22;10:15:00;1.64489;4.05833;6.57172;0.148574;409.608;
2024-06-22;10:30:00;6.02023;0.650437;9.84933;0.125921;409.206;
2024-06-22;10:45:00;1.09111;1.94049;3.60771;0.133963;408.452;
2024-06-22;11:00:00;1.80979;1.85864;4.62401;0.125244;408.476;
2024-06-22;11:15:00;3.53959;3.47065;8.87914;0.11866;410.055;
2024-06-22;11:30:00;1.87769;2.57229;5.44139;0.106453;410.421;
2024-06-22;11:45:00;2.35916;3.67668;7.28148;0.102908;409.954;
2024-06-22;12:00:00;1.65242;2.06157;4.58647;0.104967;409.221;
2024-06-22;12:15:00;1.55804;1.90101;4.28169;0.106547;409.611;
2024-06-22;12:30:00;1.47266;2.99608;5.24631;0.103071;409.841;8.51259
2024-06-22;12:45:00;1.33916;1.85043;3.89667;0.158975;409.298;7.52529
2024-06-22;13:00:00;2.29729;3.97728;7.48755;0.155421;410.309;8.13121
2024-06-22;13:15:00;2.51097;4.21782;8.05458;0.147452;410.183;5.12459
2024-06-22;13:30:00;4.83986;4.48741;11.8827;0.185254;411.599;4.20375
2024-06-22;13:45:00;2.01933;3.92975;7.01528;0.16102;409.927;8.88159
2024-06-22;14:00:00;2.06545;3.53508;6.69109;0.125081;409.128;3.2415
2024-06-22;14:15:00;1.25375;3.87661;5.79234;0.148257;409.883;8.46216
2024-06-22;14:30:00;1.28705;4.46596;6.43257;0.136063;409.303;12.9233
2024-06-22;14:45:00;2.89689;4.55399;8.98045;0.157114;410.604;10.2418
2024-06-22;15:00:00;2.03571;4.14527;7.25583;0.148323;409.322;8.87326
2024-06-22;15:15:00;2.85169;6.48553;10.8429;0.155361;410.099;6.63983
2024-06-22;15:30:00;2.71947;7.90533;12.0607;0.141417;409.475;5.50736
2024-06-22;15:45:00;2.21584;4.80441;8.19022;0.143068;408.952;4.0939
2024-06-22;16:00:00;3.54256;5.24877;10.6618;0.153194;409.891;6.50516
2024-06-22;16:15:00;2.29834;6.53442;10.0463;0.150075;410.501;5.50827
2024-06-22;16:30:00;2.2131;7.4094;10.791;0.195925;412.562;7.65588
2024-06-22;16:45:00;1.3283;7.31065;9.3403;0.155273;410.98;15.0668
2024-06-22;17:00:00;2.07353;5.66933;8.83769;0.162274;409.929;6.85296
2024-06-22;17:15:00;2.18309;5.07761;8.41338;0.166736;411.073;5.45028
2024-06-22;17:30:00;1.35577;4.57687;6.64849;0.160633;409.485;8.42433
2024-06-22;17:45:00;1.71183;4.99348;7.60915;0.162853;409.175;5.04299
2024-06-22;18:00:00;1.39248;5.4164;7.54411;0.155075;410.646;4.44891
2024-06-22;18:15:00;2.2491;8.45792;11.8945;0.153753;411.233;4.81921
2024-06-22;18:30:00;1.42767;3.98997;6.17144;0.146383;412.049;5.13475
2024-06-22;18:45:00;1.20835;2.9469;4.79327;0.149423;409.724;22.0009
2024-06-22;19:00:00;1.06566;6.88162;8.50995;0.177854;410.263;27.4644
2024-06-22;19:15:00;1.5297;6.08634;8.42372;0.169076;411.463;7.51714
2024-06-22;19:30:00;1.7235;9.02548;11.659;0.137922;411.251;3.6181
2024-06-22;19:45:00;1.34527;9.83788;11.8935;0.158283;411.058;10.6945
2024-06-22;20:00:00;1.24458;6.97988;8.88161;0.170267;412.398;7.53081
2024-06-22;20:15:00;1.28172;6.10575;8.06421;0.141991;411.912;6.45831
2024-06-22;20:30:00;1.56014;5.20922;7.59312;0.138911;412.172;4.21539
2024-06-22;20:45:00;1.50365;9.23407;11.5317;0.14782;414.773;2.8
2024-06-22;21:00:00;1.86412;15.4044;18.2527;0.133683;414.399;2.98699
2024-06-22;21:15:00;0.485096;15.2735;16.0147;0.164064;413.898;3.17402
2024-06-22;21:30:00;1.3599;15.5917;17.6696;0.150473;414.917;8.7354
2024-06-22;21:45:00;0.759344;17.3167;18.477;0.179065;415.714;9.47008
2024-06-22;22:00:00;1.72258;15.7078;18.3399;0.167404;415.402;10.1886
2024-06-22;22:15:00;0.897165;13.6933;15.0642;0.155073;415.494;12.4601
2024-06-22;22:30:00;1.32716;15.4621;17.49;0.174105;417.865;10.2457
2024-06-22;22:45:00;1.31188;17.3602;19.3647;0.161174;418.104;7.92541
2024-06-22;23:00:00;1.78429;20.3913;23.1177;0.182748;418.7;6.39862
2024-06-22;23:15:00;1.62547;16.4278;18.9115;0.165016;418.97;3.55569
2024-06-22;23:30:00;1.06293;11.5017;13.1259;0.16117;419.315;2.35307
2024-06-22;23:45:00;1.56583;7.65808;10.0507;0.185055;419.228;4.08538
2024-06-23;00:00:00;1.10786;3.3615;5.05431;0.15513;418.837;5.18245
2024-06-23;00:15:00;1.53218;2.29519;4.63635;0.141421;417.803;6.20161
2024-06-23;00:30:00;1.01728;3.37986;4.93427;0.144383;418.948;7.71136
2024-06-23;00:45:00;1.4313;3.82754;6.01456;0.173616;420.345;8.18719
2024-06-23;01:00:00;1.54674;2.87868;5.2421;0.166896;419.496;7.87784
2024-06-23;01:15:00;1.05332;1.96932;3.5788;0.215753;420.188;8.23119
2024-06-23;01:30:00;0.855734;2.21923;3.5268;0.230585;420.41;7.43433
2024-06-23;01:45:00;2.35768;1.95194;5.55447;0.213836;420.086;10.8787
2024-06-23;02:00:00;2.18738;2.08902;5.43134;0.220174;421.057;12.1012
2024-06-23;02:15:00;1.39619;2.36868;4.50206;0.235306;421.673;14.9245
2024-06-23;02:30:00;1.68436;2.29699;4.87069;0.201957;420.421;12.4972
2024-06-23;02:45:00;1.15282;2.21195;3.97346;0.17009;419.922;11.6431
2024-06-23;03:00:00;1.20594;2.53527;4.37795;0.169047;418.512;9.12697
2024-06-23;03:15:00;1.54989;4.26244;6.63066;0.195878;419.413;8.48141
2024-06-23;03:30:00;1.1369;1.95941;3.6966;0.183025;418.63;7.6475
2024-06-23;03:45:00;1.08733;1.94246;3.6039;0.174301;419.74;6.51927
2024-06-23;04:00:00;1.00243;1.41726;2.94898;0.18758;420.559;7.31489
2024-06-23;04:15:00;1.61359;1.3858;3.85136;0.182932;419.599;5.1071
2024-06-23;04:30:00;0.885262;1.51044;2.86312;0.148513;419.273;6.53956
2024-06-23;04:45:00;1.55779;3.57918;5.95949;0.162364;418.951;10.0099
2024-06-23;05:00:00;1.19554;0.80645;2.63323;0.169534;418.891;12.5554
2024-06-23;05:15:00;0.659388;2.00224;3.00978;0.207243;419.523;11.9921
2024-06-23;05:30:00;1.80364;1.56651;4.32247;0.186634;418.838;7.69692
2024-06-23;05:45:00;0.581955;1.33842;2.22765;0.180886;417.35;6.566
2024-06-23;06:00:00;1.35139;1.75996;3.82489;0.163921;417.013;7.13054
2024-06-23;06:15:00;1.1062;1.76603;3.45631;0.150975;416.52;5.09522
2024-06-23;06:30:00;1.1267;0.933721;2.65532;0.134252;415.807;7.11576
2024-06-23;06:45:00;1.2648;1.55951;3.49213;0.147718;415.351;8.98077
2024-06-23;07:00:00;1.26546;1.29356;3.22718;0.15023;415.051;7.64936
2024-06-23;07:15:00;0.947878;2.31993;3.76829;0.149131;413.729;7.0136
2024-06-23;07:30:00;1.11164;1.73276;3.43135;0.152558;413.517;7.3995
2024-06-23;07:45:00;1.70252;1.73016;4.33161;0.149366;413.305;7.75592
2024-06-23;08:00:00;1.73241;1.3262;3.97332;0.136956;412.104;10.4003
2024-06-23;08:15:00;1.49555;1.27483;3.56003;0.134784;412.155;10.6528
2024-06-23;08:30:00;1.25577;2.00659;3.92541;0.178649;411.751;9.74722
2024-06-23;08:45:00;1.36348;1.95132;4.03471;0.151395;410.068;9.01166
2024-06-23;09:00:00;1.32194;2.9725;4.99242;0.144248;408.779;9.0638
2024-06-23;09:15:00;1.79147;3.62233;6.3597;0.162006;407.837;9.22534
2024-06-23;09:30:00;1.80435;3.84895;6.606;0.148682;407.116;10.9791
2024-06-23;09:45:00;1.41315;4.46976;6.62904;0.183584;405.654;9.68776
2024-06-23;10:00:00;2.21183;5.27406;8.65373;0.168382;405.369;6.08345
2024-06-23;10:15:00;1.43595;3.29792;5.49206;0.175709;404.406;8.46695
2024-06-23;10:30:00;1.86701;5.27735;8.13014;0.17659;404.279;9.8629
2024-06-23;10:45:00;1.8153;3.89938;6.67315;0.163303;403.512;9.35448
2024-06-23;11:00:00;1.88345;3.29799;6.1759;0.169703;402.462;11.3591
2024-06-23;11:15:00;1.2695;4.23913;6.17892;0.169426;401.681;10.1112
2024-06-23;11:30:00;1.5446;3.00393;5.36408;0.186579;400.987;11.1816
2024-06-23;11:45:00;1.87263;4.43724;7.29863;0.178032;401.802;9.64754
2024-06-23;12:00:00;1.27159;4.08946;6.03246;0.169565;401.701;11.06
2024-06-23;12:15:00;1.40348;3.83353;5.97804;0.187574;401.937;9.76462
2024-06-23;12:30:00;2.30629;4.88087;8.40488;0.204798;401.536;7.25417
2024-06-23;12:45:00;1.23089;2.27511;4.15591;0.182938;400.876;5.76191
2024-06-23;13:00:00;1.74918;4.26134;6.93408;0.195999;402.904;5.40266
2024-06-23;13:15:00;1.65281;2.00248;4.52798;0.157483;403.517;4.48208
2024-06-23;13:30:00;1.85821;5.175;8.01434;0.171832;405.013;14.2813
2024-06-23;13:45:00;1.52505;3.20303;5.5333;0.18511;403.057;10.3768
2024-06-23;14:00:00;1.72698;4.25906;6.8979;0.210449;403.921;5.2654
2024-06-23;14:15:00;1.54805;3.61253;5.97795;0.258322;403.681;11.1042
2024-06-23;14:30:00;2.107;8.13011;11.3496;0.28425;406.583;15.8552
2024-06-23;14:45:00;2.80692;6.92719;11.2162;0.234473;405.244;7.70714
2024-06-23;15:00:00;3.2124;11.3521;16.2607;0.211045;405.539;20.2561
2024-06-23;15:15:00;2.67164;9.80177;13.884;0.1929;406.869;12.8331
2024-06-23;15:30:00;2.65842;10.8511;14.9132;0.219281;406.177;16.1529
2024-06-23;15:45:00;3.01494;12.3064;16.9132;0.200643;406.587;11.7371
2024-06-23;16:00:00;1.29856;4.38907;6.37328;0.187369;403.984;8.93092
2024-06-23;16:15:00;2.3119;8.75859;12.2912;0.188284;405.862;11.219
2024-06-23;16:30:00;2.77256;10.1183;14.3547;0.236337;404.578;13.8567
2024-06-23;16:45:00;2.3954;10.3195;13.9797;0.195707;404.439;11.957
2024-06-23;17:00:00;3.00859;14.8131;19.4102;0.228523;406.216;10.1151
2024-06-23;17:15:00;2.75713;15.168;19.3809;0.202464;405.862;12.3425
2024-06-23;17:30:00;1.69192;9.67505;12.2603;0.217029;405.264;6.94122
2024-06-23;17:45:00;3.5144;19.5117;24.8818;0.246118;408.158;22.9236
2024-06-23;18:00:00;1.95319;11.402;14.3864;0.204118;406.003;11.0406
2024-06-23;18:15:00;2.39721;10.6373;14.3002;0.177436;405.46;7.9648
2024-06-23;18:30:00;3.17308;9.97668;14.8251;0.202764;406.339;2.86472
2024-06-23;18:45:00;3.44853;10.6158;15.8851;0.196972;406.533;7.59828
2024-06-23;19:00:00;2.78652;11.495;15.7528;0.177624;406.238;11.2748
2024-06-23;19:15:00;1.69246;8.25626;10.8423;0.179671;406.123;13.1421
2024-06-23;19:30:00;2.12589;7.6158;10.8642;0.184599;404.913;11.8133
2024-06-23;19:45:00;3.19406;13.7389;18.6194;0.273547;409.582;12.8887
2024-06-23;20:00:00;6.33595;16.3953;26.0767;0.366549;412.126;16.1951
2024-06-23;20:15:00;0.988312;6.23129;7.74143;0.190364;405.568;12.0451
2024-06-23;20:30:00;3.70733;15.1741;20.8389;0.271442;411.665;12.4774
2024-06-23;20:45:00;3.17562;20.6227;25.475;0.256801;410.066;13.738
2024-06-23;21:00:00;4.31454;24.4989;31.0916;0.294033;407.513;12.9481
2024-06-23;21:15:00;1.02526;15.2573;16.8239;0.253721;405.793;14.06
2024-06-23;21:30:00;1.1602;17.0475;18.8203;0.263765;406.092;16.3924
2024-06-23;21:45:00;2.94377;29.9885;34.4866;0.318105;413.229;17.2695
2024-06-23;22:00:00;5.77641;35.3628;44.1891;0.358242;415.429;21.2631
2024-06-23;22:15:00;3.15907;31.9601;36.7871;0.31035;418.979;18.2125
2024-06-23;22:30:00;4.3563;34.6407;41.2971;0.34218;415.392;15.4414
2024-06-23;22:45:00;2.27665;26.334;29.8127;0.333205;416.019;16.0448
2024-06-23;23:00:00;6.47591;28.4692;38.3644;0.359641;422.068;17.1085
2024-06-23;23:15:00;10.2515;21.9199;37.5841;0.442609;420.489;18.6258
2024-06-23;23:30:00;15.2408;25.6955;48.9835;0.239752;418.978;18.3746
2024-06-23;23:45:00;5.37871;20.9579;29.1765;0.245393;420.17;15.9495
2024-06-24;00:00:00;2.48761;15.6003;19.4014;0.258234;418.262;16.2416
2024-06-24;00:15:00;4.30406;22.8596;29.4362;0.420274;421.9;17.4143
2024-06-24;00:30:00;3.96516;17.8949;23.9536;0.360379;419.393;24.4443
2024-06-24;00:45:00;2.21331;15.1397;18.5216;0.564233;419.411;26.9522
2024-06-24;01:00:00;2.64956;14.0664;18.1149;0.974648;419.27;36.358
2024-06-24;01:15:00;3.3846;14.2864;19.458;0.61943;422.214;33.7875
2024-06-24;01:30:00;3.40057;13.5117;18.7078;0.532737;421.834;23.9112
2024-06-24;01:45:00;5.71796;18.4172;27.1542;0.516487;423.557;20.4201
2024-06-24;02:00:00;2.21078;17.1462;20.5243;0.269629;424.863;19.7514
2024-06-24;02:15:00;2.87356;15.2055;19.5963;0.513482;425.474;20.9826
2024-06-24;02:30:00;1.68711;13.0719;15.6498;0.303847;424.646;19.3867
2024-06-24;02:45:00;3.58485;16.9231;22.4008;0.291523;425.479;17.2198
2024-06-24;03:00:00;1.62966;17.3318;19.822;0.465486;428.562;18.631
